make,model,trim,cylinder_layout,number_of_cylinders,engine_type,mixed_fuel_consumption_per_100km,city_fuel_per_100km,highway_fuel_per_100km
25556,Porsche,Panamera,4 Executive 3.0 PDK AWD,V-type,6,Gasoline,7.8,9.9,6.6
25557,Porsche,Panamera,4S 2.9 PDK AWD,V-type,6,Gasoline,8.1,10.1,6.7
25558,Porsche,Panamera,4S Executive 2.9 PDK AWD,V-type,6,Gasoline,8.2,10.3,6.8
25559,Porsche,Panamera,GTS 4.0 PDK AWD,V-type,8,Gasoline,10.3,14.3,8.1
25560,Porsche,Panamera,Turbo 4.0 PDK AWD,V-type,8,Gasoline,9.4,12.9,7.3
25561,Porsche,Panamera,Turbo Executive 4.0 PDK AWD,V-type,8,Gasoline,9.5,13.1,7.4
25562,Porsche,Panamera,4 3.0 PDK AWD,V-type,6,Gasoline,7.8,9.9,6.6
25563,Porsche,Panamera,4S 2.9 PDK AWD,V-type,6,Gasoline,8.2,10.3,6.8
25564,Porsche,Panamera,GTS 4.0 PDK AWD,V-type,8,Gasoline,10.6,14.8,8.1
25565,Porsche,Panamera,Turbo 4.0 PDK AWD,V-type,8,Gasoline,9.4,12.9,7.3
25566,Premier,Padmini,1.1 MT,Inline,4,Gasoline,9,10,7
25567,Proton,Saga,1.5 AT,inline,4,Gasoline,8.4,8.8,5.7
25568,Proton,Saloon,1.3 MT,Inline,4,Gasoline,7,8,6
25569,Proton,Saloon,1.5 MT,Inline,4,Gasoline,7,8,6
25570,Proton,Saloon,1.3 MT,Inline,4,Gasoline,7,8,6
25571,Proton,Saloon,1.5 MT,Inline,4,Gasoline,7,8,6
25572,RAM,1500,"3.6 AT 4x4 5'7"" box ",V-type,6,Gasoline,12.38,14.7,10.23
25573,RAM,1500,"3.6 AT 5'7"" box ",V-type,6,Gasoline,11.76,13.84,9.41
25574,RAM,1500,"5.7 AT 4x4 5'7"" box ",V-type,8,Gasoline,13.84,15.68,11.2
25575,RAM,1500,"5.7 AT 4x4 6'4"" box ",V-type,8,Gasoline,13.84,15.68,11.2
25576,RAM,1500,"5.7 AT 5'7"" box ",V-type,8,Gasoline,13.84,15.68,10.69
25577,RAM,1500,"5.7 AT 6'4"" box ",V-type,8,Gasoline,13.84,15.68,10.69
25578,RAM,1500,"3.6 AT 4x4 6'4"" box ",V-type,6,Gasoline,12.38,14.7,10.23
25579,RAM,1500,"3.6 AT 6'4"" box ",V-type,6,Gasoline,11.76,13.84,9.41
25580,RAM,1500,"5.7 AT 4x4 6'4"" box ",V-type,8,Gasoline,13.84,15.68,11.2
25581,RAM,1500,"5.7 AT 6'4"" box ",V-type,8,Gasoline,13.84,15.68,10.69
25582,RAM,1500,"3.6 AT 4x4 6'4"" box ",V-type,6,Gasoline,12.38,14.7,10.23
25583,RAM,1500,"3.6 AT 4x4 8"" box ",V-type,6,Gasoline,12.38,14.7,10.23
25584,RAM,1500,"3.6 AT 6'4"" box ",V-type,6,Gasoline,11.76,13.84,9.41
25585,RAM,1500,"3.6 AT 8"" box ",V-type,6,Gasoline,11.76,13.84,9.41
25586,RAM,1500,"5.7 AT 4x4 6'4"" box ",V-type,8,Gasoline,13.84,15.68,11.2
25587,RAM,1500,"5.7 AT 4x4 8"" box ",V-type,8,Gasoline,13.84,15.68,11.2
25588,RAM,1500,"5.7 AT 6'4"" box ",V-type,8,Gasoline,13.84,15.68,10.69
25589,RAM,1500,"5.7 AT 8"" box ",V-type,8,Gasoline,13.84,15.68,10.69
25590,Ravon,Gentra,1.5 AT,Inline,4,Gasoline,7.5,9.5,6.52
25591,Ravon,Gentra,1.5 MT,Inline,4,Gasoline,7,8.5,6.97
25592,Ravon,R2,1.2 AT,Inline,4,Gasoline,6.2,8.2,5.1
25593,Reliant,Scimitar SS1,1.4 MT,Inline,4,Gasoline,8,10,7
25594,Reliant,Scimitar SS1,1.8i MT Turbo,Inline,4,Gasoline,8,10,6
25595,Renault,11,1.4 T MT,Inline,4,Gasoline,7.7,8.9,6.2
25596,Renault,11,1.6 D MT,Inline,4,Diesel,5.7,6.9,4.4
25597,Renault,11,1.7 MT,Inline,4,Gasoline,7.1,8.8,5.2
25598,Renault,11,1.7 MT,Inline,4,Gasoline,7.1,8.8,5.2
25599,Renault,18,1.4 MT,Inline,4,Gasoline,7.5,8.8,6
25600,Renault,18,1.6 MT,Inline,4,Gasoline,8.4,9.9,6.6
25601,Renault,18,1.6 T MT,Inline,4,Gasoline,8.1,10.1,6.3
25602,Renault,18,2.0 MT,Inline,4,Gasoline,8.3,10,6.7
25603,Renault,18,2.1 D MT,Inline,4,Diesel,7,8.4,5.6
25604,Renault,18,2.2 MT,Inline,4,Gasoline,8.9,11,7.5
25605,Renault,18,1.4 MT,Inline,4,Gasoline,7.4,8.5,5.7
25606,Renault,18,1.6 MT,Inline,4,Gasoline,8.4,9.9,6.6
25607,Renault,19,1.7 AT,Inline,4,Gasoline,7.91,10.73,6.35
25608,Renault,19,1.7 MT,Inline,4,Gasoline,7.69,10.7,5.89
25609,Renault,19,1.8 MT,Inline,4,Gasoline,7.69,10.7,5.89
25610,Renault,19,1.4i MT,Inline,4,Gasoline,6.9,8.5,5.3
25611,Renault,19,1.6i MT,Inline,4,Gasoline,6.9,8.5,5.3
25612,Renault,20,2.0 D MT,Inline,4,Diesel,7.9,8.7,6.1
25613,Renault,20,2.0 TD MT,Inline,4,Diesel,7.8,8.8,5.9
25614,Renault,21,1.7 MT,Inline,4,Gasoline,7.6,10.3,6.6
25615,Renault,21,1.7 MT,Inline,4,Gasoline,7,10.3,6.6
25616,Renault,21,2.0 AT,Inline,4,Gasoline,8.3,12.5,6.8
25617,Renault,21,2.0 MT,Inline,4,Gasoline,7.9,12.5,6.8
25618,Renault,21,2.0 T MT,Inline,4,Gasoline,8.6,11.3,6.9
25619,Renault,21,2.1 d MT,Inline,4,Diesel,6.2,7.5,4.7
25620,Renault,21,2.1 Td MT,Inline,4,Diesel,6.7,8.3,5.1
25621,Renault,21,2.2 MT,Inline,4,Gasoline,8.9,11.8,6.5
25622,Renault,21,1.7 MT,Inline,4,Gasoline,8.1,10.3,6.6
25623,Renault,21,1.7 MT,Inline,4,Gasoline,8,11,6.1
25624,Renault,21,1.9 D MT,Inline,4,Diesel,6,7.3,4.6
25625,Renault,21,2.0 MT,Inline,4,Gasoline,9.2,12.4,6.4
25626,Renault,21,2.1 D MT,Inline,4,Diesel,5.9,7.5,4.7
25627,Renault,21,2.1 Td MT,Inline,4,Diesel,6.7,8.3,5.1
25628,Renault,21,2.2 MT,Inline,4,Gasoline,8.7,11.8,6.5
25629,Renault,21,1.7 MT,Inline,4,Gasoline,8.1,10.3,6.6
25630,Renault,21,1.7 MT,Inline,4,Gasoline,8,11,6.1
25631,Renault,21,1.9 D MT,Inline,4,Diesel,6,7.3,4.6
25632,Renault,21,2.0 MT,Inline,4,Gasoline,9.2,12.4,6.4
25633,Renault,21,2.0 T MT Quadra,Inline,4,Gasoline,9.4,11.3,6.9
25634,Renault,21,2.1 D MT,Inline,4,Diesel,5.9,7.5,4.7
25635,Renault,21,2.1 Td MT,Inline,4,Diesel,6.7,8.3,5.1
25636,Renault,21,2.2 MT,Inline,4,Gasoline,8.7,11.8,6.5
25637,Renault,9,1.4 T MT,Inline,4,Gasoline,7.7,8.9,6.2
25638,Renault,Alaskan,2.3 dCi AT 4x4,Inline,4,Diesel,6.9,8.7,5.9
25639,Renault,Alaskan,2.3 dCi MT 4x4,Inline,4,Diesel,6.3,6.8,6.1
25640,Renault,Alaskan,2.3 dCi MT 4x4,Inline,4,Diesel,6.3,6.9,6
25641,Renault,Avantime,2.0 Twin-scroll turbo MT,Inline,4,Gasoline,9.2,12.6,7.3
25642,Renault,Avantime,2.2 dCi MT,Inline,4,Diesel,7.3,9.7,5.9
25643,Renault,Avantime,3.0 AT,V-type,6,Gasoline,11.5,16.3,8.8
25644,Renault,Avantime,3.0 MT,V-type,6,Gasoline,11.3,15.9,8.9
25645,Renault,Clio,1.2 MT,Inline,4,Gasoline,6.4,7.4,5
25646,Renault,Clio,1.2 MT,Inline,4,Gasoline,6.2,7.2,4.8
25647,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.4,8.5,5.4
25648,Renault,Clio,1.8 MT,Inline,4,Gasoline,7,10.5,5.9
25649,Renault,Clio,1.1 AT,Inline,4,Gasoline,6.1,6.9,4.5
25650,Renault,Clio,1.2 MT,Inline,4,Gasoline,6,7.3,4.8
25651,Renault,Clio,1.4 MT,Inline,4,Gasoline,6,8.3,5.2
25652,Renault,Clio,1.4 MT,Inline,4,Gasoline,6,8.3,5.2
25653,Renault,Clio,1.8 MT,Inline,4,Gasoline,7,10.3,6.2
25654,Renault,Clio,1.8 MT,Inline,4,Gasoline,7,10.5,5.9
25655,Renault,Clio,1.2 MT,Inline,4,Gasoline,6,7.3,4.8
25656,Renault,Clio,1.2 MT,Inline,4,Gasoline,6.2,7.2,4.8
25657,Renault,Clio,1.2 MT,Inline,4,Gasoline,6,7,4
25658,Renault,Clio,2.0 Sport MT,Inline,4,Gasoline,8.2,10.5,6.4
25659,Renault,Clio,1.1 MT,Inline,4,Gasoline,6.1,7.9,5.2
25660,Renault,Clio,1.2 MT,Inline,4,Gasoline,6,7.8,4.9
25661,Renault,Clio,1.4 AT,Inline,4,Gasoline,7.4,9.9,6
25662,Renault,Clio,1.4 AT,Inline,4,Gasoline,6.8,9.4,5.5
25663,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.5,8.8,5.6
25664,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.2,8.8,5.2
25665,Renault,Clio,1.6 AT,Inline,4,Gasoline,8,10.6,5.8
25666,Renault,Clio,1.6 AT,Inline,4,Gasoline,8,10.5,6
25667,Renault,Clio,1.6 MT,Inline,4,Gasoline,7,9.3,5.6
25668,Renault,Clio,1.6 MT,Inline,4,Gasoline,7.2,9.6,5.8
25669,Renault,Clio,1.9 D MT,Inline,4,Diesel,6,7.9,4.9
25670,Renault,Clio,2.0 Sport MT,Inline,4,Gasoline,8.2,10.5,6.4
25671,Renault,Clio,1.4 MT,Inline,4,Gasoline,7.1,9.7,5.7
25672,Renault,Clio,1.4 MT,Inline,4,Gasoline,7,9.9,5.4
25673,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.7,6,4
25674,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.6,5.7,3.9
25675,Renault,Clio,3.0 T MT,V-type,6,Gasoline,11,14,8
25676,Renault,Clio,1.2 MT,inline,4,petrol,6.2,7.9,5.2
25677,Renault,Clio,1.2 MT,inline,4,petrol,6,7.8,4.9
25678,Renault,Clio,1.5 MT,inline,4,diesel,4.3,5.4,3.7
25679,Renault,Clio,1.5 MT,inline,4,diesel,4.3,5.3,3.5
25680,Renault,Clio,1.9 MT,inline,4,diesel,6,7.9,4.9
25681,Renault,Clio,1.2 MT,inline,4,petrol,6.2,7.9,5.2
25682,Renault,Clio,1.2 MT,inline,4,petrol,6,7.8,4.9
25683,Renault,Clio,1.4 AT,inline,4,petrol,7.3,10,5.8
25684,Renault,Clio,1.4 MT,inline,4,petrol,6.7,9.2,5.3
25685,Renault,Clio,1.5 MT,inline,4,diesel,4.3,5.4,3.7
25686,Renault,Clio,1.5 MT,inline,4,diesel,4.3,5.3,3.5
25687,Renault,Clio,1.6 MT,inline,4,petrol,5.6,9.3,5.6
25688,Renault,Clio,1.9 MT,inline,4,diesel,6,7.9,4.9
25689,Renault,Clio,1.2 MT,Inline,4,Gasoline,6,7.9,4.9
25690,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.8,4.9
25691,Renault,Clio,1.4 AT,Inline,4,Gasoline,7.3,10,5.8
25692,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.7,9.2,5.3
25693,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.3,5.2,3.8
25694,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.3,5.4,3.7
25695,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.2,5.3,3.5
25696,Renault,Clio,1.6 AT,Inline,4,Gasoline,6.6,8.8,5.4
25697,Renault,Clio,1.6 MT,Inline,4,Gasoline,7.2,9.4,6
25698,Renault,Clio,1.9 D MT,Inline,4,Diesel,6,7.9,4.9
25699,Renault,Clio,2.0 T MT,Inline,4,Gasoline,7.9,10.5,6.4
25700,Renault,Clio,2.0 T MT,Inline,4,Gasoline,8.1,11.3,6.2
25701,Renault,Clio,1.2 MT,Inline,4,Gasoline,6,7.8,4.9
25702,Renault,Clio,1.4 AT,Inline,4,Gasoline,6.8,9.4,5.5
25703,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.2,8.8,5.2
25704,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.3,5.4,3.7
25705,Renault,Clio,1.6 AT,Inline,4,Gasoline,8,10.6,5.8
25706,Renault,Clio,1.6 MT,Inline,4,Gasoline,7,9.3,5.6
25707,Renault,Clio,1.9 D MT,Inline,4,Diesel,6,7.9,4.9
25708,Renault,Clio,1.2 MT,Inline,4,Gasoline,6,7.9,4.9
25709,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.8,4.9
25710,Renault,Clio,1.4 AT,Inline,4,Gasoline,7.3,10,5.8
25711,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.7,9.2,5.3
25712,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.3,5.2,3.8
25713,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.3,5.4,3.7
25714,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.2,5.3,3.5
25715,Renault,Clio,1.6 AT,Inline,4,Gasoline,6.6,8.8,5.4
25716,Renault,Clio,1.6 MT,Inline,4,Gasoline,7.2,9.4,6
25717,Renault,Clio,2.0 MT,Inline,4,Gasoline,7.9,10.5,6.4
25718,Renault,Clio,2.0 MT,Inline,4,Gasoline,8.1,11.3,6.2
25719,Renault,Clio,3.0 T MT,V-type,6,Gasoline,11,14,8
25720,Renault,Clio,3.0 T MT,V-type,6,Gasoline,11.9,15.5,9.8
25721,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.6,4.9
25722,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.6,4.9
25723,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.6,8.7,5.4
25724,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.6,5.3,4.3
25725,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.4,5.2,4
25726,Renault,Clio,1.6 AT,Inline,4,Gasoline,7.5,10,6.1
25727,Renault,Clio,1.6 MT,Inline,4,Gasoline,6.6,8.8,5.4
25728,Renault,Clio,2.0 T MT,Inline,4,Gasoline,8.9,12.2,7.1
25729,Renault,Clio,1.2 AMT,Inline,4,Gasoline,5.6,7.1,4.7
25730,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.6,4.9
25731,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.6,4.9
25732,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.6,8.7,5.4
25733,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.6,5.3,4.3
25734,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.4,5.2,4
25735,Renault,Clio,1.6 AT,Inline,4,Gasoline,7.5,10,6.1
25736,Renault,Clio,1.6 MT,Inline,4,Gasoline,6.6,8.8,5.4
25737,Renault,Clio,1.2 AMT,Inline,4,Gasoline,5.6,7.1,4.7
25738,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.6,4.9
25739,Renault,Clio,1.2 T MT,Inline,4,Gasoline,5.8,7.4,4.8
25740,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.7,5.7,4.2
25741,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.5,5.3,4.1
25742,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.4,5.2,4
25743,Renault,Clio,1.6 AT,Inline,4,Gasoline,7.5,10,6.1
25744,Renault,Clio,1.6 MT,Inline,4,Gasoline,6.7,8.8,5.4
25745,Renault,Clio,1.6 AT,Inline,4,Gasoline,7.5,10,6.1
25746,Renault,Clio,1.6 MT,Inline,4,Gasoline,6.7,9,5.4
25747,Renault,Clio,1.6 AT,Inline,4,Gasoline,7.5,10,6.1
25748,Renault,Clio,1.6 MT,Inline,4,Gasoline,6.7,9,5.4
25749,Renault,Clio,2.0 MT,Inline,4,Gasoline,8.2,11.3,6.4
25750,Renault,Clio,0.9 TsE MT,Inline,3,Gasoline,4.3,5.3,3.7
25751,Renault,Clio,1.5 dCI MT,Inline,4,Diesel,3.2,3.6,3
25752,Renault,Clio,1.6 Turbo EDC,Inline,4,Gasoline,6.3,8.1,5.1
25753,Renault,Clio,0.9 MT,inline,3,petrol,4.5,5.6,3.9
25754,Renault,Clio,1.2 AMT,inline,4,petrol,5.4,6.8,4.5
25755,Renault,Clio,1.2 MT,inline,4,petrol,5.5,7,4.7
25756,Renault,Clio,1.5 AMT,inline,4,diesel,3.5,3.9,3.3
25757,Renault,Clio,1.5 MT,inline,4,diesel,3.6,4.3,3.2
25758,Renault,Clio,1.5 MT,inline,4,diesel,3.6,4.1,3.3
25759,Renault,Clio,0.9 MT,inline,3,petrol,4.2,5.1,3.7
25760,Renault,Clio,1.2 AMT,inline,4,petrol,5.4,6.8,4.5
25761,Renault,Clio,1.2 MT,inline,4,petrol,5.4,6.8,4.5
25762,Renault,Clio,1.2 MT,inline,4,petrol,5.6,7.2,4.7
25763,Renault,Clio,1.5 AMT,inline,4,diesel,3.5,3.9,3.3
25764,Renault,Clio,1.5 MT,inline,4,diesel,3.3,3.5,3.1
25765,Renault,Clio,1.5 MT,inline,4,diesel,3.3,3.5,3.1
25766,Renault,Clio,1.5 MT,inline,4,diesel,3.2,3.3,3.1
25767,Renault,Clio,0.9 MT,inline,3,petrol,4.2,5.1,3.7
25768,Renault,Clio,1.2 AMT,inline,4,petrol,5.4,6.8,4.5
25769,Renault,Clio,1.2 MT,inline,4,petrol,5.4,6.8,4.5
25770,Renault,Clio,1.2 MT,inline,4,petrol,5.6,7.2,4.7
25771,Renault,Clio,1.5 AMT,inline,4,diesel,3.5,3.9,3.3
25772,Renault,Clio,1.5 MT,inline,4,diesel,3.3,3.5,3.1
25773,Renault,Clio,1.5 MT,inline,4,diesel,3.3,3.5,3.1
25774,Renault,Clio,1.5 MT,inline,4,diesel,3.2,3.3,3.1
25775,Renault,Clio,1.0 MT,inline,3,petrol,4.4,5.6,3.7
25776,Renault,Clio,1.3 AMT,inline,4,petrol,5.2,6.7,4.3
25777,Renault,Clio,1.5 MT,inline,4,diesel,3.6,4.3,3.2
25778,Renault,Clio,1.5 MT,inline,4,diesel,3.6,4.3,3.2
25779,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.6,4.9
25780,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.6,8.7,5.4
25781,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.6,5.7,4.1
25782,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.6,5.7,4.1
25783,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.4,5.2,4
25784,Renault,Clio,1.6 MT,Inline,4,Gasoline,6.6,8.8,5.4
25785,Renault,Clio,2.0 MT,Inline,4,Gasoline,7.3,9.9,5.8
25786,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.6,4.9
25787,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.6,4.9
25788,Renault,Clio,1.4 MT,Inline,4,Gasoline,6.6,8.7,5.4
25789,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.6,5.7,4.1
25790,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.6,5.7,4.1
25791,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.4,5.2,4
25792,Renault,Clio,1.6 MT,Inline,4,Gasoline,6.6,8.8,5.4
25793,Renault,Clio,2.0 MT,Inline,4,Gasoline,7.3,9.9,5.8
25794,Renault,Clio,1.2 AT,Inline,4,Gasoline,5.7,7.3,4.8
25795,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.9,7.9,4.7
25796,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.7,7.3,4.8
25797,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.4,5.4,3.8
25798,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.2,4.9,3.8
25799,Renault,Clio,1.2 MT,Inline,4,Gasoline,5.7,7.3,4.8
25800,Renault,Clio,1.5 dCi MT,Inline,4,Diesel,4.2,4.9,3.8
25801,Renault,Dokker,1.2 TCe MT,Inline,4,Gasoline,5.7,6.8,5.1
25802,Renault,Dokker,1.5 dCi MT,Inline,4,Diesel,4.2,4.4,4.1
25803,Renault,Dokker,1.5 dCi MT,Inline,4,Diesel,5.1,5.5,4.9
25804,Renault,Dokker,1.6 MT,Inline,4,Gasoline,7.8,10.1,6.4
25805,Renault,Dokker,1.6 MT,Inline,4,Gasoline,7.8,10.1,6.4
25806,Renault,Dokker,1.6 SCe MT,Inline,4,Gasoline,6.2,7.7,5.3
25807,Renault,Dokker,1.5 DCI MT,Inline,4,Diesel,5.1,5.5,4.9
25808,Renault,Dokker,1.6 MT,Inline,4,Gasoline,7.8,10.1,6.4
25809,Renault,Duster,1.5 dCi MT,Inline,4,Diesel,5.3,6.4,4.9
25810,Renault,Duster,1.5 dCi MT 4x4,Inline,4,Diesel,5.3,6.4,4.9
25811,Renault,Duster,1.5 dCi MT 4x4,Inline,4,Diesel,5.3,5.9,5
25812,Renault,Duster,1.6 MT,Inline,4,Gasoline,7.6,9.8,6.5
25813,Renault,Duster,1.6 MT 4x4,Inline,4,Gasoline,8.2,11,7
25814,Renault,Duster,2.0 AT,Inline,4,Gasoline,8.3,11,6.7
25815,Renault,Duster,2.0 AT 4x4,Inline,4,Gasoline,8.7,11.3,7.2
25816,Renault,Duster,2.0 MT 4x4,Inline,4,Gasoline,7.8,10.3,6.5
25817,Renault,Duster,1.5 dCi MT 4x4,Inline,4,Diesel,5.3,5.9,5
25818,Renault,Duster,1.6 MT,Inline,4,Gasoline,7.4,9.3,6.3
25819,Renault,Duster,1.6 MT 4x4,Inline,4,Gasoline,7.6,9.1,6.8
25820,Renault,Duster,2.0 AT 4x4,Inline,4,Gasoline,8.7,11.3,7.2
25821,Renault,Duster,2.0 MT 4x4,Inline,4,Gasoline,7.8,10.1,6.5
25822,Renault,Espace,2.0 MT,Inline,4,Gasoline,9.6,12.8,7.9
25823,Renault,Espace,2.0 MT,Inline,4,Gasoline,8.9,11.6,7.3
25824,Renault,Espace,2.2 dCi MT,Inline,4,Diesel,7.8,9.6,6.3
25825,Renault,Espace,2.2 dCi MT,Inline,4,Diesel,8,10.6,6.5
25826,Renault,Espace,2.2 dCi MT,Inline,4,Diesel,7.1,8.8,6.1
25827,Renault,Espace,2.9 AT,V-type,6,Gasoline,11.6,16.3,8.9
25828,Renault,Espace,3.0 AT,V-type,6,Gasoline,13.7,21,9.6
25829,Renault,Espace,3.0 AT,V-type,6,Gasoline,11.6,16.3,8.9
25830,Renault,Espace,1.9 dTi MT,Inline,4,Diesel,6.6,8.2,5.7
25831,Renault,Espace,2.0 MT,Inline,4,Gasoline,9.7,12.8,7.9
25832,Renault,Espace,2.0 MT,Inline,4,Gasoline,8.9,11.6,7.3
25833,Renault,Espace,2.2 dCi MT,Inline,4,Diesel,7.8,9.6,6.3
25834,Renault,Espace,2.2 dCi MT,Inline,4,Diesel,7.1,8.8,6.1
25835,Renault,Espace,2.2 dti MT,Inline,4,Diesel,8,10.6,6.5
25836,Renault,Espace,2.9 AT,V-type,6,Gasoline,11.6,16.3,8.9
25837,Renault,Espace,3.0 AT,V-type,6,Gasoline,13.7,21,9.6
25838,Renault,Espace,3.0 AT,V-type,6,Gasoline,11.6,16.3,8.9
25839,Renault,Espace,1.9 dCi MT,Inline,4,Diesel,6.8,8.9,6
25840,Renault,Espace,1.9 dCi MT,Inline,4,Diesel,6.8,8.6,5.8
25841,Renault,Espace,2.0 T MT,Inline,4,Gasoline,9.7,12.9,7.9
25842,Renault,Espace,2.0 T MT,Inline,4,Gasoline,10.7,15.3,8.1
25843,Renault,Espace,2.2 dCi MT,Inline,4,Diesel,7.7,10.3,6.3
25844,Renault,Espace,3.0 dCi MT,V-type,6,Diesel,9.5,13.3,7.4
25845,Renault,Espace,3.5 T AT,V-type,6,Gasoline,12.2,17.3,9.3
25846,Renault,Espace,1.9 dCi MT,Inline,4,Diesel,6.8,8.6,5.8
25847,Renault,Espace,2.0 MT,Inline,4,Gasoline,9.4,12.6,7.6
25848,Renault,Espace,2.0 T AT,Inline,4,Gasoline,10.5,14.8,8.1
25849,Renault,Espace,2.0 T MT,Inline,4,Gasoline,9.7,12.9,7.9
25850,Renault,Espace,2.2 dCi AT,Inline,4,Diesel,8.9,11.8,7.3
25851,Renault,Espace,2.2 dCi MT,Inline,4,Diesel,7.7,10.3,6.3
25852,Renault,Espace,3.0 dCi AT,V-type,6,Diesel,9.5,13.3,7.4
25853,Renault,Espace,3.5 AT,V-type,6,Gasoline,12.2,17.3,9.3
25854,Renault,Espace,2.0 TDi AT,Inline,4,Diesel,6.4,8.2,5.4
25855,Renault,Espace,2.0 TDi MT,Inline,4,Diesel,5.7,7,5
25856,Renault,Espace,2.0 TDi MT,Inline,4,Diesel,5.7,7,5
25857,Renault,Espace,2.0 TSi MT,Inline,4,Gasoline,8.5,11.3,6.9
25858,Renault,Espace,1.9 dCi MT,Inline,4,Diesel,6.9,8.9,5.9
25859,Renault,Espace,2.0 dCi MT,Inline,4,Diesel,7.6,13.5,6.6
25860,Renault,Espace,2.0 dCi MT,Inline,4,Diesel,7.6,9.5,6.6
25861,Renault,Espace,2.0 dCi MT,Inline,4,Diesel,7.6,9.5,6.6
25862,Renault,Espace,2.0 T MT,Inline,4,Gasoline,9.6,12.5,7.9
25863,Renault,Espace,2.2 dCi AT,Inline,4,Diesel,9.2,12,7.5
25864,Renault,Espace,2.2 dCi MT,Inline,4,Diesel,7.8,10.4,6.5
25865,Renault,Espace,3.0 dCi AT,V-type,6,Diesel,9.4,12.5,7.6
25866,Renault,Espace,3.0 dCi AT,V-type,6,Diesel,9.4,12.5,7.6
25867,Renault,Espace,3.5 AT,V-type,6,Gasoline,12.2,17.4,9.2
25868,Renault,Espace,1.9 dCi MT,Inline,4,Diesel,6.8,8.6,5.8
25869,Renault,Espace,2.0 dCi MT,Inline,4,Diesel,7.4,13.5,6.5
25870,Renault,Espace,2.0 dCi MT,Inline,4,Diesel,7.4,9.3,6.5
25871,Renault,Espace,2.0 dCi MT,Inline,4,Diesel,7.4,9.3,6.5
25872,Renault,Espace,2.0 MT,Inline,4,Gasoline,9.4,12.7,7.5
25873,Renault,Espace,2.0 T AT,Inline,4,Gasoline,9.9,14.1,7.8
25874,Renault,Espace,2.0 T MT,Inline,4,Gasoline,9.7,12.7,7.9
25875,Renault,Espace,2.2 dCi AT,Inline,4,Diesel,9.2,12,7.5
25876,Renault,Espace,2.2 dCi AT,Inline,4,Diesel,7.7,10.2,6.4
25877,Renault,Espace,2.2 dCi MT,Inline,4,Diesel,7.6,10.2,6.3
25878,Renault,Espace,3.0 dCi AT,V-type,6,Diesel,9.4,12.5,7.6
25879,Renault,Espace,3.0 dCi AT,V-type,6,Diesel,9.4,12.5,7.6
25880,Renault,Espace,3.5 AT,V-type,6,Gasoline,12,17.2,9
25881,Renault,Espace,1.6 dCi EDC,Inline,4,Diesel,4.6,5,4.4
25882,Renault,Espace,1.6 dCi MT,Inline,4,Diesel,4.4,5.1,4
